id,created_at,bar_start,timeframe,slug,meta_timeframe,meta_checkpoint_minute,meta_bar_start_utc,meta_minutes_remaining,meta_data_age_s,meta_feeds_healthy_binance_spot,meta_feeds_healthy_binance_perp,meta_feeds_healthy_coinbase,meta_feeds_healthy_polymarket,meta_feeds_healthy_liq_stream,candle_state_open,candle_state_last,candle_state_high,candle_state_low,candle_state_cushion_usd,candle_state_cushion_sign,candle_state_cushion_atr1m,candle_state_expected_remaining_move_usd,candle_state_reachability_ratio,candle_state_high_low_position,candle_state_time_above_open_pct,candle_state_max_adverse_excursion_usd,flaa_depth_flip_path_usd,flaa_depth_continuation_usd,flaa_path_asymmetry_ratio,flaa_flip_path_consumed_180s_usd,flaa_flip_path_replenish_ratio,flaa_iceberg_refill_count,flaa_est_flow_to_flip_usd,flaa_flow_to_flip_minutes_at_current_rate,flaa_defended,tape_cvd_candle_usd,tape_cvd_delta_1m,tape_cvd_delta_3m,tape_cvd_slope_r2,tape_cvd_trajectory,tape_sweep_events_3m_buy_sweeps,tape_sweep_events_3m_sell_sweeps,tape_sweep_events_3m_largest_sweep_usd,tape_sweep_events_3m_largest_sweep_side,tape_sweep_events_3m_sweep_price_impact_bps,tape_efficiency_3m,tape_absorption_flag,tape_absorption_side,tape_absorption_strength,tape_large_print_net_3m_usd,perp_spot_divergence_basis_usd_now,perp_spot_divergence_basis_delta_3m,perp_spot_divergence_perp_cvd_minus_spot_cvd_5m_usd,perp_spot_divergence_leader_venue_3m,perp_spot_divergence_oi_delta_candle_pct,perp_spot_divergence_oi_price_regime,perp_spot_divergence_funding_rate,liquidations_nearest_liq_cluster_above_usd,liquidations_nearest_liq_cluster_below_usd,cross_venue_coinbase_premium_usd,cross_venue_coinbase_premium_slope_3m,cross_venue_venue_cvd_agreement,cross_venue_us_spot_leading,htf_context_trend_1h_dir,htf_context_trend_1h_adx,htf_context_trend_1h_price_vs_ema50,htf_context_vwap_stack_above_session_vwap,htf_context_vwap_stack_above_24h_vwap,htf_context_vwap_stack_vwap_compression,htf_context_key_levels_nearest_above_type,htf_context_key_levels_nearest_above_dist_usd,htf_context_key_levels_nearest_below_type,htf_context_key_levels_nearest_below_dist_usd,htf_context_key_levels_inside_value_area,polymarket_implied_prob_up,polymarket_implied_prob_5m_ago,polymarket_prob_momentum_5m,polymarket_yes_book_best_bid,polymarket_yes_book_best_ask,polymarket_yes_book_depth_usd_2c,polymarket_sharp_flow_flag,polymarket_model_vs_market_edge,empirical_prior_lookback_days,empirical_prior_bucket,empirical_prior_hold_rate,empirical_prior_n_samples,empirical_prior_hold_rate_minute11_same_bucket,empirical_prior_bucket_computed_at,ensemble_p_up,ensemble_conviction_tier,ensemble_tier_definition_high,ensemble_tier_definition_med,ensemble_tier_definition_low,ensemble_signal_agreement_count,ensemble_disagreement_index,ensemble_dominant_factors,ensemble_polymarket_edge_pct,outcome,,,,,,x
f145f776-0b04-40e2-acf2-b43e5e1cd04b,2026-06-15 16:01:00.014+00,2026-06-15 16:00:00 UTC,15m,btc-updown-15m-1781539200,15m,1,2026-06-15 16:00:00 UTC,14,0.5,TRUE,TRUE,TRUE,TRUE,FALSE,67292.14,67178,67292.15,67166.56,114,-1,1.806,236,0.483,0.091,0,0,49115177,33236167,1.478,0,0,0,61393971,48.572,FALSE,-501121,-501121,-275598,,,1,0,178007,buy,1.61,18.475,FALSE,,0,-146336,-33.24,7.27,-2759945,none,-0.025,neutral,-0.00006079,67400,67150,-39.97,3.335,0,TRUE,up,45.684,5.045,TRUE,TRUE,2.005,day_high,114.15,round_67000,178,FALSE,0.255,,,0.25,0.26,864,,11.5,30,cushion_>1.5atr__cvd3m_confirming__min1,0.7032,290,0.9439,1.78E+12,0.3701,MED,>=0.72 or <=0.28,0.60-0.72,<0.60,3_of_7,0.57,"[""tape_sweeps"",""flaa_asymmetry"",""candle_cushion""]",11.5,down,,,,,,
0ff3dc44-93a8-4626-bd0a-56a19c9b8fd3,2026-06-15 15:56:00.015+00,2026-06-15 15:45:00 UTC,15m,btc-updown-15m-1781538300,15m,11,2026-06-15 15:45:00 UTC,4,0.2,TRUE,TRUE,TRUE,TRUE,FALSE,66910.03,67200,67287.93,66910.03,290,1,4.274,136,2.137,0.767,0.998,0,94594641,161624861,0.585,0,0,0,118243302,99,FALSE,5761897,97199,616435,0.406,rising,1,1,325406,sell,0.58,4.977,FALSE,,0,452717,-40.74,-1.36,29712597,none,-0.323,short_covering,-0.00006026,67400,67150,-41.47,-7.144,1,FALSE,up,45.684,5.791,TRUE,TRUE,2.139,day_high,87.93,round_67000,200,FALSE,,0.945,,0.99,,,,,30,cushion_>1.5atr__cvd3m_confirming__min11,0.9438,999,,1.78E+12,0.95,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,6_of_7,0.14,"[""candle_cushion"",""empirical_prior"",""flaa_asymmetry""]",,up,,,,,,
841719df-dfea-43e1-b60a-5758a320008b,2026-06-15 15:51:00.013+00,2026-06-15 15:45:00 UTC,15m,btc-updown-15m-1781538300,15m,6,2026-06-15 15:45:00 UTC,9,0.9,TRUE,TRUE,TRUE,TRUE,FALSE,66910.03,67163.13,67230.24,66910.03,253,1,3.785,201,1.262,0.79,0.997,0,77469242,173008421,0.448,0,0,0,96836552,30.231,FALSE,4106773,602280,-2778860,0.33,flattening_positive,2,4,178240,buy,1.63,0.966,FALSE,,0,-509718,-39.07,10.28,62969537,none,-0.229,short_covering,-0.00005997,67400,67150,-42.84,5.657,0,TRUE,up,45.684,5.695,TRUE,TRUE,2.14,day_high,67.11,round_67000,163.13,FALSE,0.935,0.575,0.36,0.93,0.94,2642,,-4,30,cushion_>1.5atr__cvd3m_diverging__min6,0.7753,222,0.912,1.78E+12,0.8951,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,6_of_8,0.25,"[""candle_cushion"",""polymarket_momentum"",""perp_short_covering""]",-4,up,,,,,,
a989531a-b908-4088-ac5d-059b5d1d921f,2026-06-15 15:46:00.016+00,2026-06-15 15:45:00 UTC,15m,btc-updown-15m-1781538300,15m,1,2026-06-15 15:45:00 UTC,14,0.3,TRUE,TRUE,TRUE,TRUE,FALSE,66910.03,66959.65,66994.4,66910.03,50,1,0.961,193,0.257,0.588,0.979,0,7275812,46676487,0.156,0,0,0,9094765,99,FALSE,510537,510537,1050164,,,5,2,217722,buy,1.19,3.035,FALSE,,0,399906,-38.29,-1.61,25230277,none,0.024,neutral,-0.00006151,67000,66950,-37.8,1.982,1,TRUE,up,45.684,5.165,TRUE,TRUE,2.124,day_high,34.75,poc_4h,347.15,FALSE,0.605,,,0.6,0.61,257,,-1,30,cushion_0.5-1.0atr__cvd3m_confirming__min1,0.5768,333,0.6698,1.78E+12,0.5949,LOW,>=0.72 or <=0.28,0.60-0.72,<0.60,5_of_7,0.29,"[""flaa_asymmetry"",""tape_sweeps"",""cross_venue_flow""]",-1,up,,,,,,
7fdc8e4b-43bd-40cf-ba34-fc17e001df5d,2026-06-15 15:41:00.016+00,2026-06-15 15:30:00 UTC,15m,btc-updown-15m-1781537400,15m,11,2026-06-15 15:30:00 UTC,4,0.8,TRUE,TRUE,TRUE,TRUE,FALSE,66658,66832.04,66868.31,66611.27,174,1,3.859,90,1.93,0.859,0.732,-47,47043416,111292188,0.423,0,0,0,58804270,99,FALSE,1012251,-276720,100716,0.575,accelerating_positive,5,0,121687,buy,2.64,39.736,FALSE,,0,-554739,-39.68,-0.14,26798744,none,0.135,new_longs,-0.00006098,66850,66800,-37.85,5.54,1,TRUE,up,45.684,4.832,TRUE,TRUE,2.226,day_high,117.18,poc_4h,219.54,FALSE,0.985,0.615,0.37,0.98,0.99,3307,FALSE,-3.5,30,cushion_>1.5atr__cvd3m_flat__min11,0.9042,408,,1.78E+12,0.95,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,7_of_8,0.12,"[""candle_cushion"",""tape_accelerating_positive"",""polymarket_momentum""]",-3.5,up,,,,,,
c5c07e15-2e92-45e3-b18a-cb21e75ff715,2026-06-15 15:36:00.028+00,2026-06-15 15:30:00 UTC,15m,btc-updown-15m-1781537400,15m,6,2026-06-15 15:30:00 UTC,9,0.3,TRUE,TRUE,TRUE,TRUE,FALSE,66658,66681.69,66730,66611.27,24,1,0.623,114,0.208,0.593,0.504,-47,2909477,7275926,0.4,0,0,0,3636846,8.334,FALSE,-102572,24686,-31886,0.149,flat,3,0,86184,buy,1.15,73.048,FALSE,,0,0,-32.04,3.49,-6825099,none,0.113,new_longs,-0.00006285,66750,66650,-44.25,2.198,-1,FALSE,up,45.684,4.44,TRUE,TRUE,2.233,day_high,267.53,poc_4h,69.19,FALSE,0.615,0.635,-0.02,0.61,0.62,1025,FALSE,7.1,30,cushion_0.5-1.0atr__cvd3m_flat__min6,0.6058,131,0.6382,1.78E+12,0.6863,MED,>=0.72 or <=0.28,0.60-0.72,<0.60,5_of_8,0.38,"[""perp_new_longs"",""flaa_asymmetry"",""tape_flat""]",7.1,up,,,,,,
5df433ce-79f2-4e1f-94f8-f84594e1c41d,2026-06-15 15:31:00.014+00,2026-06-15 15:30:00 UTC,15m,btc-updown-15m-1781537400,15m,1,2026-06-15 15:30:00 UTC,14,0.3,TRUE,TRUE,TRUE,TRUE,FALSE,66658,66695.99,66695.99,66630,38,1,1.195,119,0.319,1,0.381,-28,4755974,13724832,0.347,0,0,0,5944967,6.535,FALSE,-28000,-28000,-3262,,,2,0,120213,buy,1.2,44.905,FALSE,,0,170941,-36.64,4.27,-4364174,none,0.026,neutral,-0.00006273,66750,66650,-41.05,10.215,0,TRUE,up,45.684,4.477,TRUE,TRUE,2.243,day_high,253.23,poc_4h,83.49,FALSE,0.645,,,0.64,0.65,1156,,4.7,30,cushion_1.0-1.5atr__cvd3m_flat__min1,0.5708,81,0.7571,1.78E+12,0.6921,MED,>=0.72 or <=0.28,0.60-0.72,<0.60,6_of_7,0.14,"[""tape_sweeps"",""flaa_asymmetry"",""htf_trend""]",4.7,up,,,,,,
443ba89e-067e-49ed-b8f5-45e24e3e32dd,2026-06-15 15:26:00.017+00,2026-06-15 15:15:00 UTC,15m,btc-updown-15m-1781536500,15m,11,2026-06-15 15:15:00 UTC,4,0.2,TRUE,TRUE,TRUE,TRUE,FALSE,66625.29,66691.99,66750,66588.83,67,1,2.002,67,1.001,0.64,0.817,-36,11053680,27646467,0.4,0,0,0,13817100,99,FALSE,-1480098,416624,50428,0.644,accelerating_negative,0,0,,,,42.043,FALSE,,0,-166695,-41.54,-4.68,-3831023,none,-0.089,short_covering,-0.00006109,66750,66650,-42.98,4.237,1,TRUE,up,45.684,4.467,TRUE,TRUE,2.241,day_high,257.23,poc_4h,79.49,FALSE,0.885,0.825,0.06,0.88,0.89,1681,,5.1,30,cushion_>1.5atr__cvd3m_flat__min11,0.9039,407,,1.78E+12,0.9365,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,6_of_8,0.25,"[""candle_cushion"",""flaa_asymmetry"",""polymarket_momentum""]",5.1,up,,,,,,
111581d7-9dd8-455a-a19a-78849adcdaa3,2026-06-15 15:21:00.018+00,2026-06-15 15:15:00 UTC,15m,btc-updown-15m-1781536500,15m,6,2026-06-15 15:15:00 UTC,9,0.3,TRUE,TRUE,TRUE,TRUE,FALSE,66625.29,66717.93,66726.27,66588.83,93,1,3.025,92,1.008,0.939,0.649,-36,23033925,45578502,0.505,0,0,0,28792406,99,FALSE,-80629,-461300,-357091,0.189,flat,4,3,323986,sell,0.75,9.852,FALSE,,0,107824,-41.68,-1.28,2080514,none,-0.076,short_covering,-0.00006009,66750,66650,-47.48,-4.954,0,FALSE,up,45.684,4.534,TRUE,TRUE,2.251,day_high,231.29,round_66500,217.93,FALSE,0.825,0.455,0.37,0.82,0.83,2017,,4.9,30,cushion_>1.5atr__cvd3m_diverging__min6,0.7744,221,0.9123,1.78E+12,0.8735,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,6_of_8,0.25,"[""candle_cushion"",""polymarket_momentum"",""flaa_asymmetry""]",4.9,up,,,,,,
40be8c99-e12a-4e1c-8361-3148fcfb39c4,2026-06-15 15:16:00.014+00,2026-06-15 15:15:00 UTC,15m,btc-updown-15m-1781536500,15m,1,2026-06-15 15:15:00 UTC,14,1,TRUE,TRUE,TRUE,TRUE,FALSE,66625.29,66612,66625.3,66588.83,13,-1,0.441,113,0.118,0.635,0.326,0,3503729,1456152,2.406,0,0,0,4379661,99,FALSE,-409664,-409664,-481222,,,2,2,185668,buy,0.53,2.293,FALSE,,0,-142274,-32.35,8.59,-4236851,none,0.003,neutral,-0.00006002,66650,66600,-44.82,-1.018,0,FALSE,up,45.684,4.258,TRUE,TRUE,2.265,day_high,337.22,round_66500,112,FALSE,0.455,,,0.45,0.46,880,,-7.4,30,cushion_<0.5atr__cvd3m_confirming__min1,0.5389,451,0.6091,1.78E+12,0.3815,MED,>=0.72 or <=0.28,0.60-0.72,<0.60,3_of_7,0.57,"[""flaa_asymmetry"",""htf_trend"",""perp_basis""]",-7.4,up,,,,,,
e18de1dd-61f2-4e0d-9763-32831124fd5e,2026-06-15 15:11:00.022+00,2026-06-15 15:00:00 UTC,15m,btc-updown-15m-1781535600,15m,11,2026-06-15 15:00:00 UTC,4,0.2,TRUE,TRUE,TRUE,TRUE,FALSE,66591.54,66626,66692,66580.42,34,1,1.05,66,0.525,0.408,0.988,-11,2526385,13456630,0.188,0,0,0,3157981,14.554,FALSE,831776,-60669,-242546,0.42,flattening_positive,3,3,106790,sell,1.36,3.559,FALSE,,0,120193,-39.06,-8.94,-2558075,none,0.089,new_longs,-0.00005876,66650,66600,-41.08,3.679,0,TRUE,up,45.684,4.295,TRUE,TRUE,2.204,day_high,323.22,round_66500,126,FALSE,0.755,0.755,0,0.75,0.76,739,FALSE,2.5,30,cushion_1.0-1.5atr__cvd3m_diverging__min11,0.7351,109,,1.78E+12,0.7804,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,6_of_8,0.25,"[""flaa_asymmetry"",""candle_cushion"",""perp_new_longs""]",2.5,up,,,,,,
317d928c-25e5-48dc-beea-2e944265861f,2026-06-15 15:06:00.015+00,2026-06-15 15:00:00 UTC,15m,btc-updown-15m-1781535600,15m,6,2026-06-15 15:00:00 UTC,9,0.6,TRUE,TRUE,TRUE,TRUE,FALSE,66591.54,66657.98,66692,66580.42,66,1,1.896,105,0.632,0.695,0.977,-11,10046326,27291317,0.368,0,0,0,12557908,16.455,FALSE,802122,168243,28441,0.299,flattening_positive,1,3,46190,sell,1.68,49.505,FALSE,,0,0,-38.03,-1.51,803276,none,0.031,new_longs,-0.00005848,66750,66650,-41.56,1.567,1,TRUE,up,45.684,4.378,TRUE,TRUE,2.214,day_high,291.24,round_66500,157.98,FALSE,0.755,0.685,0.07,0.75,0.76,1992,FALSE,9.9,30,cushion_>1.5atr__cvd3m_flat__min6,0.7711,318,0.9039,1.78E+12,0.8538,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,6_of_8,0.25,"[""polymarket_momentum"",""flaa_asymmetry"",""candle_cushion""]",9.9,up,,,,,,
30de05f3-9eac-4125-8a7f-d8be5edde604,2026-06-15 15:01:00.018+00,2026-06-15 15:00:00 UTC,15m,btc-updown-15m-1781535600,15m,1,2026-06-15 15:00:00 UTC,14,0.5,TRUE,TRUE,TRUE,TRUE,FALSE,66591.54,66648,66648,66580.42,56,1,1.643,129,0.439,1,0.867,-11,8538731,20824393,0.41,0,0,0,10673413,99,FALSE,653726,653726,1641423,,,8,3,539226,buy,0.9,0.76,FALSE,,0,911005,-36.74,-2.06,7135022,none,0.007,neutral,-0.00005825,66650,66600,-41.53,4.629,0,FALSE,up,45.116,4.178,TRUE,TRUE,2.269,day_high,301.22,round_66500,148,FALSE,0.685,,,0.68,0.69,1468,,4.2,30,cushion_>1.5atr__cvd3m_confirming__min1,0.7009,291,0.944,1.78E+12,0.7272,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,4_of_7,0.43,"[""flaa_asymmetry"",""tape_sweeps"",""candle_cushion""]",4.2,up,,,,,,
76c94a21-4edd-4a61-bb1c-afdd7ff66cb8,2026-06-15 14:56:00.014+00,2026-06-15 14:45:00 UTC,15m,btc-updown-15m-1781534700,15m,11,2026-06-15 14:45:00 UTC,4,0.7,TRUE,TRUE,TRUE,TRUE,FALSE,66536.09,66638,66669.55,66536.09,102,1,2.828,72,1.414,0.764,0.996,0,24570153,45885447,0.535,0,0,0,30712691,99,FALSE,911182,-286022,34149,0.124,flattening_positive,1,1,216636,buy,0.65,23.34,FALSE,,0,5112,-29.14,2.4,3432035,none,-0.017,neutral,-0.00005845,66650,66600,-41.04,1.426,1,TRUE,up,45.116,4.535,TRUE,TRUE,2.229,day_high,311.22,round_66500,138,FALSE,0.965,0.825,0.14,0.96,0.97,4377,FALSE,-1.5,30,cushion_>1.5atr__cvd3m_flat__min11,0.9039,407,,1.78E+12,0.95,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,7_of_8,0.12,"[""candle_cushion"",""polymarket_momentum"",""empirical_prior""]",-1.5,up,,,,,,
ba16ab7f-0936-4338-8389-04bef12f7b9e,2026-06-15 14:51:00.019+00,2026-06-15 14:45:00 UTC,15m,btc-updown-15m-1781534700,15m,6,2026-06-15 14:45:00 UTC,9,0.5,TRUE,TRUE,TRUE,TRUE,FALSE,66536.09,66631.67,66669.55,66536.09,96,1,2.165,132,0.722,0.716,0.992,0,19283880,38978190,0.495,0,0,0,24104850,15.17,FALSE,1130684,-340380,-227190,0.533,flattening_positive,2,4,63579,buy,0.56,6.843,FALSE,,0,-137364,-37.92,-8.69,407324,none,-0.061,short_covering,-0.00005795,66650,66600,-43.75,1.05,0,TRUE,up,45.116,4.518,TRUE,TRUE,2.248,day_high,317.55,round_66500,131.67,FALSE,0.835,0.645,0.19,0.83,0.84,1491,FALSE,3,30,cushion_>1.5atr__cvd3m_diverging__min6,0.7735,220,0.9123,1.78E+12,0.865,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,6_of_8,0.25,"[""polymarket_momentum"",""candle_cushion"",""flaa_asymmetry""]",3,up,,,,,,
125ebff7-1c7b-464b-96e3-753513bc869e,2026-06-15 14:46:00.015+00,2026-06-15 14:45:00 UTC,15m,btc-updown-15m-1781534700,15m,1,2026-06-15 14:45:00 UTC,14,0.3,TRUE,TRUE,TRUE,TRUE,FALSE,66536.09,66590,66594.71,66536.09,54,1,1.175,172,0.314,0.92,0.951,0,9061101,19551926,0.463,0,0,0,11326376,99,FALSE,241320,241320,1059059,,,6,0,313588,buy,1.11,3.141,FALSE,,0,500610,-29.44,10.51,2110929,none,0.001,neutral,-0.00005938,66600,66500,-45.33,7.302,1,TRUE,up,45.116,4.408,TRUE,TRUE,2.273,day_high,359.22,round_66500,90,FALSE,0.675,,,0.67,0.68,1755,,11.6,30,cushion_1.0-1.5atr__cvd3m_confirming__min1,0.6551,249,0.784,1.78E+12,0.7914,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,6_of_7,0.14,"[""tape_sweeps"",""flaa_asymmetry"",""cross_venue_flow""]",11.6,up,,,,,,
9353e7b1-ad72-4bf0-958f-334a4ba62859,2026-06-15 14:41:00.013+00,2026-06-15 14:30:00 UTC,15m,btc-updown-15m-1781533800,15m,11,2026-06-15 14:30:00 UTC,4,0.8,TRUE,TRUE,TRUE,TRUE,FALSE,66560,66540,66563.28,66421.59,20,-1,0.385,104,0.193,0.836,0.002,-3,6640403,1119329,5.932,0,0,0,8300503,99,FALSE,-887439,395060,-531559,0.607,accelerating_negative,7,5,342877,sell,0.63,10.356,FALSE,,0,-49208,-37.44,-3.08,-4390987,none,-0.068,long_liquidation,-0.00005961,66600,66500,-50.21,-7.562,0,FALSE,up,45.116,4.277,TRUE,TRUE,2.293,day_high,409.22,round_66500,40,FALSE,0.385,0.395,-0.01,0.38,0.39,678,,-16.6,30,cushion_<0.5atr__cvd3m_confirming__min11,0.6067,139,,1.78E+12,0.2193,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,6_of_8,0.25,"[""flaa_asymmetry"",""perp_long_liquidation"",""tape_accelerating_negative""]",-16.6,down,,,,,,
c5ed8543-0ad9-4ded-8027-079a56ff1a9f,2026-06-15 14:36:00.017+00,2026-06-15 14:30:00 UTC,15m,btc-updown-15m-1781533800,15m,6,2026-06-15 14:30:00 UTC,9,0.7,TRUE,TRUE,TRUE,TRUE,FALSE,66560,66528,66563.28,66496,32,-1,0.609,158,0.203,0.476,0.004,-3,10832128,2461295,4.401,0,0,0,13540160,99,FALSE,-117280,-11220,43388,0,flat,2,2,63466,sell,0.42,11.254,FALSE,,0,0,-31.94,4.67,-5091340,none,-0.016,neutral,-0.00005933,66600,66500,-45.42,-1.944,1,FALSE,up,45.116,4.245,TRUE,TRUE,2.335,day_high,421.22,round_66500,28,FALSE,0.395,0.405,-0.01,0.39,0.4,823,,-6.3,30,cushion_0.5-1.0atr__cvd3m_flat__min6,0.6032,130,0.6382,1.78E+12,0.3323,MED,>=0.72 or <=0.28,0.60-0.72,<0.60,4_of_8,0.5,"[""flaa_asymmetry"",""htf_trend"",""perp_basis""]",-6.3,down,,,,,,
1c73e2ea-7053-4833-bd2c-f64b4a237c18,2026-06-15 14:31:00.02+00,2026-06-15 14:30:00 UTC,15m,btc-updown-15m-1781533800,15m,1,2026-06-15 14:30:00 UTC,14,0.6,TRUE,TRUE,TRUE,TRUE,FALSE,66560,66537.97,66560,66496,22,-1,0.383,215,0.102,0.656,0,0,5977221,930950,6.421,0,0,0,7471526,99,FALSE,-226140,-226140,21668,,,2,1,38297,sell,1.06,30.648,FALSE,,0,0,-30.32,5.44,-2225256,none,0.002,neutral,-0.00005988,66600,66500,-45.72,4.171,1,TRUE,up,45.116,4.272,TRUE,TRUE,2.387,day_high,411.25,round_66500,37.97,FALSE,0.445,,,0.44,0.45,845,,0,30,cushion_<0.5atr__cvd3m_flat__min1,0.5413,290,0.5192,1.78E+12,0.4453,LOW,>=0.72 or <=0.28,0.60-0.72,<0.60,3_of_7,0.57,"[""flaa_asymmetry"",""cross_venue_flow"",""htf_trend""]",0,down,,,,,,
e5e182ae-7212-4224-98fc-7e160f1dc52d,2026-06-15 14:26:00.03+00,2026-06-15 14:15:00 UTC,15m,btc-updown-15m-1781532900,15m,11,2026-06-15 14:15:00 UTC,4,0.5,TRUE,TRUE,TRUE,TRUE,FALSE,66442.02,66440,66551.99,66400,2,-1,0.034,120,0.017,0.263,0.859,-110,399378,53541,7.459,0,0,0,499223,99,FALSE,-99993,231894,81589,0.351,flat,2,1,164018,buy,0.9,42.39,FALSE,,0,0,-33.85,0.91,-12173666,none,-0.038,long_liquidation,-0.00006148,66450,66300,-46.59,1.933,0,FALSE,up,45.116,4.014,TRUE,TRUE,2.374,round_66500,60,poc_4h,102.5,FALSE,0.505,0.685,-0.18,0.5,0.51,706,FALSE,-19,30,cushion_<0.5atr__cvd3m_flat__min11,0.5233,104,,1.78E+12,0.315,MED,>=0.72 or <=0.28,0.60-0.72,<0.60,5_of_8,0.38,"[""flaa_asymmetry"",""polymarket_momentum"",""htf_trend""]",-19,up,,,,,,
1a16043e-37e6-4495-b1d6-806ec3c57278,2026-06-15 14:21:00.014+00,2026-06-15 14:15:00 UTC,15m,btc-updown-15m-1781532900,15m,6,2026-06-15 14:15:00 UTC,9,0.4,TRUE,TRUE,TRUE,TRUE,FALSE,66442.02,66488.01,66551.99,66440,46,1,0.721,191,0.24,0.429,0.978,-2,4023017,16105887,0.25,0,0,0,5028771,99,FALSE,-125387,-110350,-518890,0.112,falling,0,1,131603,sell,2.54,3.585,FALSE,,0,-302086,-32.86,-4.61,11058899,none,-0.053,short_covering,-0.00006151,66500,66450,-49.32,-4.894,0,FALSE,up,45.116,4.14,TRUE,TRUE,2.4,round_66500,11.99,poc_4h,150.51,FALSE,0.635,0.535,0.1,0.63,0.64,982,FALSE,-0.1,30,cushion_0.5-1.0atr__cvd3m_diverging__min6,0.6257,142,0.6678,1.78E+12,0.6338,MED,>=0.72 or <=0.28,0.60-0.72,<0.60,5_of_8,0.38,"[""polymarket_momentum"",""tape_falling"",""flaa_asymmetry""]",-0.1,up,,,,,,
347a9875-f6c4-467e-a53f-4a45ea6cf91b,2026-06-15 14:16:00.014+00,2026-06-15 14:15:00 UTC,15m,btc-updown-15m-1781532900,15m,1,2026-06-15 14:15:00 UTC,14,0.2,TRUE,TRUE,TRUE,TRUE,FALSE,66442.02,66441.58,66508,66441.58,0,-1,0.007,248,0.002,0,0.915,-66,66491,42339,1.57,0,0,0,83113,0.97,FALSE,27932,27932,-449873,,,1,1,393347,sell,0.71,0.817,FALSE,,0,-222714,-36.73,-6.17,5520036,none,-0.008,neutral,-0.00006319,66450,66300,-52.52,3.457,0,TRUE,up,45.116,4.018,TRUE,TRUE,2.421,round_66500,58.42,poc_4h,104.08,FALSE,0.505,,,0.5,0.51,913,,-8.3,30,cushion_<0.5atr__cvd3m_confirming__min1,0.54,450,0.6067,1.78E+12,0.4219,LOW,>=0.72 or <=0.28,0.60-0.72,<0.60,4_of_7,0.43,"[""flaa_asymmetry"",""htf_trend"",""perp_basis""]",-8.3,up,,,,,,
df603f3d-c834-4ac3-8063-141bf3ae46cc,2026-06-15 14:11:00.02+00,2026-06-15 14:00:00 UTC,15m,btc-updown-15m-1781532000,15m,11,2026-06-15 14:00:00 UTC,4,0.3,TRUE,TRUE,TRUE,TRUE,FALSE,66447.06,66299.93,66460.53,66251.58,147,-1,2.19,134,1.095,0.231,0.034,-13,61339182,45424807,1.35,0,0,0,76673978,99,FALSE,-8311760,-631663,-419925,0.648,flattening_negative,0,1,671447,sell,1.48,12.779,FALSE,,0,-522567,-33.58,-5.83,25890904,none,0.254,new_shorts,-0.00006507,66300,66200,-55.37,2.401,-1,FALSE,up,45.116,3.646,TRUE,TRUE,2.43,poc_4h,37.57,session_vwap,294.25,FALSE,0.045,0.475,-0.43,0.04,0.05,78,,0.5,30,cushion_>1.5atr__cvd3m_confirming__min11,0.9441,1003,,1.78E+12,0.05,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,7_of_8,0.12,"[""candle_cushion"",""perp_new_shorts"",""polymarket_momentum""]",0.5,down,,,,,,
e1ac8459-8400-464c-ae1f-bfce7bf248fb,2026-06-15 14:06:00.02+00,2026-06-15 14:00:00 UTC,15m,btc-updown-15m-1781532000,15m,6,2026-06-15 14:00:00 UTC,9,0.5,TRUE,TRUE,TRUE,TRUE,FALSE,66447.06,66430.41,66456.79,66251.58,17,-1,0.233,215,0.078,0.871,0.017,-10,5955534,448684,13.273,0,0,0,7444418,99,FALSE,-8470187,181737,-7562071,0.809,accelerating_negative,4,2,663774,sell,1.34,0.969,FALSE,,0,-3708307,-31.35,3.8,1292047,none,0.068,new_shorts,-0.00006717,66450,66300,-48.73,4.536,0,TRUE,up,45.116,3.989,TRUE,TRUE,2.44,round_66500,69.59,poc_4h,92.91,FALSE,0.475,0.415,0.06,0.47,0.48,1106,,-5.4,30,cushion_<0.5atr__cvd3m_confirming__min6,0.4929,185,0.6067,1.78E+12,0.4207,LOW,>=0.72 or <=0.28,0.60-0.72,<0.60,4_of_8,0.5,"[""flaa_asymmetry"",""polymarket_momentum"",""perp_new_shorts""]",-5.4,down,,,,,,
